PMID,SMILES,Compound_ID,DOI,Year,EC50_EBOV,EC50_SUDV,EC50_MARV,CC50,SI,Mechanism_Declared,Target_Tested_Yes_No,Suggested_Tier,Confidence_Score_Final,Reason_Tier,docking_deltaG_Lpoly,docking_deltaG_VP40,docking_deltaG_VP35
27295876,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27279615,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27247341,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27246147,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27185801,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27183570,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27144841,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27141042,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27129719,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27127234,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27124368,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27105429,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27093399,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27086151,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27082438,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27058894,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27030058,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27023868,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27011342,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
27003603,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26973309,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26954078,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26937028,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26934220,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26930627,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26894919,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26887654,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26874083,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26872358,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26812135,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26796654,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26769540,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26768570,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26768566,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26755646,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26752302,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26735992,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26712348,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26675239,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26656691,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26648918,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26637383,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26633464,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26623561,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26597659,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26587786,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26582911,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26560088,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26558690,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26539753,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26491176,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26446739,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26431829,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26397100,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26390343,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26381398,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26374912,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26359372,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26343011,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26337675,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26310823,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26284260,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26254359,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26250336,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26229184,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26223324,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26213248,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26209681,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26202987,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26202234,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26179011,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26157148,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26136913,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26119838,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26098914,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26095300,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26083224,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26074198,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26067235,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26027482,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26025458,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26011078,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
26001775,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25991465,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25976987,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25972415,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25959160,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25959155,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25953216,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25919395,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25910597,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25865894,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25846490,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25825051,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25810550,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25771336,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25742465,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25741013,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25719678,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25704008,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25694650,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25677086,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25653454,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25631810,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25631088,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25629759,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25623042,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25576829,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25523968,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25503213,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25453724,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25448238,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25447136,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25446247,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25439321,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25412490,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25391486,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25370495,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25317743,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25258059,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25218950,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25207553,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25183869,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25142600,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25137017,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25127677,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25097251,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25043018,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25016214,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25014994,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
25012946,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24944316,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24938220,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24936058,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24928992,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24921161,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24913304,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24899203,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24854311,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24795146,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24738736,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24590073,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24522921,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24495995,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24484956,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24373058,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24347608,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24324053,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24314539,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24297946,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24287341,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24155384,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
24067086,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23870315,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23816753,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23698297,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23658456,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23639870,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23616649,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23615869,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23595291,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23582637,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23557442,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23498958,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22958259,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23493393,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23386294,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23383374,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23382680,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23378508,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23316317,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23240764,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23189855,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23161031,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
23001480,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22837209,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22695859,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22675274,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22638889,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22572722,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22552227,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22524399,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22333917,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22289349,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22289166,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22266985,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22258863,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22119922,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22119860,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22101898,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22079596,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22042473,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
22028943,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21987770,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21987769,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21987764,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21987754,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21924517,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21917725,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21862691,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21829383,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21743487,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21725014,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21692311,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21605336,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21593565,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21498918,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21468930,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21422001,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21349211,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21283829,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21273581,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21214672,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21115909,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
21093485,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20886108,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20862315,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20828365,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20728703,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20702783,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20686031,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20682032,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20660349,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20595396,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20563822,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20562231,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20511019,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20467764,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20452380,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20442202,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20441515,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20439981,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20160064,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20158507,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20142590,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20093095,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20084112,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20081868,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20071589,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20071483,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20045910,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20019654,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20007933,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19900447,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19706538,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19669658,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19544400,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19544308,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19528466,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19238428,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19233284,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19214409,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
20377367,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19177199,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19122151,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19118244,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19109397,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
19101687,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18981410,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18830892,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18800988,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18671394,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18627423,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18605956,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18599565,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18573300,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18564380,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18452175,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18435438,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18388318,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18343835,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18250149,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18248089,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18221599,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18199658,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
18197445,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17940958,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17940955,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17940951,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17940950,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17940949,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17988223,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17971503,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17714582,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17574227,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17567688,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17522867,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17412966,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17389142,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17333502,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17326956,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17261084,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17258342,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17227427,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17194485,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17182693,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17079496,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17071795,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17065211,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17060700,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17048097,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
17047986,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16991029,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16904777,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16817934,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16810476,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16775331,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16770324,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16703508,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16687216,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16652308,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16571791,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16505171,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16495261,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16453988,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16452527,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16423018,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16415982,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16391040,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16339318,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16282487,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16248991,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16227240,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16224103,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16203773,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16136169,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16097450,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16055711,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16051304,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16030017,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16011752,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
16011751,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15986444,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15980197,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15944136,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15882269,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15757552,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15756520,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15699190,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15676197,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15661171,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15604700,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15571246,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15542855,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15491991,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15470371,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15457396,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15451189,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15378392,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15364228,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15325758,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15316769,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15316216,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15292302,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15284253,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15241597,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15241468,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15225310,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15135245,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15133093,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15096501,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15072761,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15071040,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
15057722,,,,,,,,,,,,1.0,,Tier 1: enzymatic/direct,,,
